raceId;driverId;stop;lap;time;duration;milliseconds
880;4;1;9;1899-12-30 17:17:35,000;21,792;21792
880;8;1;9;1899-12-30 17:17:36,000;22,709;22709
880;818;1;9;1899-12-30 17:17:54,000;23,074;23074
880;824;1;9;1899-12-30 17:18:08,000;23,371;23371
883;3;1;9;1899-12-30 15:19:37,000;22,237;22237
883;18;1;9;1899-12-30 15:19:38,000;23,093;23093
883;817;1;9;1899-12-30 15:19:48,000;22,529;22529
883;824;1;9;1899-12-30 15:19:57,000;24,325;24325
884;4;1;9;1899-12-30 14:17:21,000;18,909;18909
884;1;1;9;1899-12-30 14:17:26,000;22,018;22018
884;814;1;9;1899-12-30 14:17:29,000;20,615;20615
884;818;1;9;1899-12-30 14:17:33,000;19,772;19772
884;823;1;9;1899-12-30 14:17:41,000;21,686;21686
884;822;1;9;1899-12-30 14:17:42,000;21,171;21171
885;814;1;9;1899-12-30 14:15:54,000;25,643;25643
886;16;1;9;1899-12-30 14:15:30,000;22,789;22789
887;154;1;9;1899-12-30 13:18:36,000;24,725;24725
887;814;1;9;1899-12-30 13:18:47,000;25,004;25004
890;1;1;9;1899-12-30 14:16:48,000;21,84;21840
890;813;1;9;1899-12-30 14:17:14,000;22,103;22103
890;814;1;9;1899-12-30 14:17:18,000;22,754;22754
891;807;1;9;1899-12-30 14:21:40,000;24,219;24219
891;13;1;9;1899-12-30 14:21:42,000;22,872;22872
894;1;1;9;1899-12-30 15:19:55,000;22,27;22270
894;4;1;9;1899-12-30 15:20:07,000;22,208;22208
894;819;1;9;1899-12-30 15:20:36,000;24,32;24320
895;821;1;9;1899-12-30 15:18:50,000;23,887;23887
895;813;1;9;1899-12-30 15:18:58,000;23,524;23524
897;807;1;9;1899-12-30 17:20:04,000;22,363;22363
901;825;1;9;1899-12-30 16:20:38,000;37,116;37116
903;154;1;9;1899-12-30 15:19:58,000;23,213;23213
907;807;1;9;1899-12-30 14:14:26,000;21,92;21920
909;826;1;9;1899-12-30 14:17:06,000;20,313;20313
910;3;1;9;1899-12-30 14:19:36,000;22,827;22827
910;822;1;9;1899-12-30 14:19:37,000;25,497;25497
910;20;1;9;1899-12-30 14:19:37,000;22,17;22170
910;4;1;9;1899-12-30 14:19:38,000;22,253;22253
910;824;1;9;1899-12-30 14:19:52,000;22,892;22892
911;815;1;9;1899-12-30 14:21:49,000;24,104;24104
911;13;1;9;1899-12-30 14:21:55,000;23,945;23945
912;821;1;9;1899-12-30 14:17:44,000;26,376;26376
913;807;1;9;1899-12-30 20:21:39,000;29,987;29987
917;818;1;9;1899-12-30 14:15:04,000;23,782;23782
937;154;1;9;1899-12-30 14:24:43,000;23,717;23717
937;826;1;9;1899-12-30 14:24:46,000;22,796;22796
937;13;1;9;1899-12-30 14:24:47,000;23,282;23282
937;830;1;9;1899-12-30 14:24:48,000;24,564;24564
937;828;1;9;1899-12-30 14:24:54,000;24,183;24183
939;154;1;9;1899-12-30 20:20:55,000;30,64;30640
940;4;1;9;1899-12-30 14:19:04,000;23,64;23640
940;830;1;9;1899-12-30 14:19:07,000;27,793;27793
943;13;1;9;1899-12-30 13:16:11,000;22,849;22849
943;807;1;9;1899-12-30 13:16:16,000;23,277;23277
944;807;1;9;1899-12-30 14:14:48,000;24,009;24009
949;838;1;9;1899-12-30 18:18:55,000;24,604;24604
952;815;1;9;1899-12-30 14:18:56,000;22,679;22679
952;826;1;9;1899-12-30 14:19:03,000;23,277;23277
952;828;1;9;1899-12-30 14:19:07,000;22,84;22840
954;831;1;9;1899-12-30 14:15:49,000;23,987;23987
956;18;1;9;1899-12-30 14:14:05,000;22,859;22859
956;822;1;9;1899-12-30 14:14:09,000;21,047;21047
956;832;1;9;1899-12-30 14:14:11,000;22,605;22605
956;815;1;9;1899-12-30 14:14:12,000;21,883;21883
958;836;1;9;1899-12-30 14:16:53,000;23,486;23486
959;832;1;9;1899-12-30 14:15:46,000;22,751;22751
959;13;1;9;1899-12-30 14:15:48,000;18,59;18590
960;3;1;9;1899-12-30 14:24:29,000;;996150
960;817;1;9;1899-12-30 14:24:30,000;;998401
960;4;1;9;1899-12-30 14:24:32,000;;998234
960;1;1;9;1899-12-30 14:24:34,000;;1000478
960;826;1;9;1899-12-30 14:24:38,000;;1000466
963;830;1;9;1899-12-30 15:20:26,000;23,935;23935
963;815;1;9;1899-12-30 15:20:38,000;27,024;27024
963;18;1;9;1899-12-30 15:20:44,000;24,738;24738
963;807;1;9;1899-12-30 15:20:45,000;26,609;26609
963;4;1;9;1899-12-30 15:20:50,000;25,195;25195
963;3;1;9;1899-12-30 15:20:50,000;23,75;23750
963;836;1;9;1899-12-30 15:20:59,000;25,82;25820
964;4;1;9;1899-12-30 14:19:03,000;22,786;22786
965;830;1;9;1899-12-30 14:19:21,000;23,489;23489
967;4;1;9;1899-12-30 14:27:30,000;24,821;24821
967;822;1;9;1899-12-30 14:27:31,000;24,724;24724
967;13;1;9;1899-12-30 14:27:33,000;29,421;29421
967;826;1;9;1899-12-30 14:27:36,000;25,758;25758
967;835;1;9;1899-12-30 14:27:40,000;24,745;24745
967;828;1;9;1899-12-30 14:27:41,000;25,395;25395
968;817;1;9;1899-12-30 17:19:37,000;22,084;22084
968;815;1;9;1899-12-30 17:19:50,000;21,308;21308
969;838;1;9;1899-12-30 16:20:40,000;39,562;39562
980;825;1;9;1899-12-30 14:20:51,000;22,828;22828
980;840;1;9;1899-12-30 14:20:55,000;24,697;24697
981;807;1;9;1899-12-30 14:16:50,000;24,418;24418
983;807;1;9;1899-12-30 15:18:36,000;24,872;24872
984;838;1;9;1899-12-30 14:20:17,000;23,43;23430
990;815;1;9;1899-12-30 18:29:30,000;24,992;24992
994;840;1;9;1899-12-30 15:25:39,000;33,887;33887
995;815;1;9;1899-12-30 14:27:34,000;24,086;24086
1004;825;1;9;1899-12-30 14:28:59,000;29,904;29904
1011;8;1;9;1899-12-30 18:28:25,000;25,647;25647
1011;842;1;9;1899-12-30 18:28:32,000;27,557;27557
1011;848;1;9;1899-12-30 18:28:33,000;25,659;25659
1012;825;1;9;1899-12-30 14:29:10,000;23,964;23964
1013;846;1;9;1899-12-30 16:30:25,000;19,819;19819
1015;807;1;9;1899-12-30 15:24:59,000;25,532;25532
1015;844;1;9;1899-12-30 15:25:11,000;25,964;25964
1016;847;1;9;1899-12-30 14:25:14,000;23,686;23686
1025;8;1;9;1899-12-30 14:31:21,000;25,038;25038
1027;842;1;9;1899-12-30 13:26:22,000;22,689;22689
1028;840;1;9;1899-12-30 13:29:09,000;24,567;24567
1035;825;1;9;1899-12-30 14:27:31,000;28,934;28934
1035;849;1;9;1899-12-30 14:27:35,000;28,696;28696
1043;154;1;9;1899-12-30 13:25:41,000;30,422;30422
1044;840;1;9;1899-12-30 13:30:37,000;23,73;23730
1044;846;1;9;1899-12-30 13:31:36,000;22,684;22684
841;18;1;17;1899-12-30 17:30:24,000;16,867;16867
841;5;1;17;1899-12-30 17:31:11,000;24,865;24865
842;155;1;17;1899-12-30 16:33:53,000;23,28;23280
842;815;1;17;1899-12-30 16:34:14,000;23,597;23597
842;10;1;17;1899-12-30 16:34:28,000;24,617;24617
842;816;1;17;1899-12-30 16:34:39,000;26,252;26252
842;24;1;17;1899-12-30 16:34:56,000;27,815;27815
843;808;1;17;1899-12-30 15:33:36,000;21,981;21981
845;816;1;17;1899-12-30 14:30:41,000;23,176;23176
846;4;1;17;1899-12-30 14:25:41,000;25,352;25352
847;4;1;17;1899-12-30 13:31:21,000;23,893;23893
847;3;1;17;1899-12-30 13:31:28,000;23,105;23105
847;813;1;17;1899-12-30 13:31:45,000;23,571;23571
847;67;1;17;1899-12-30 13:31:50,000;23,949;23949
847;816;1;17;1899-12-30 13:32:07,000;24,143;24143
848;10;1;17;1899-12-30 14:34:56,000;21,9;21900
850;13;1;17;1899-12-30 14:31:36,000;20,344;20344
853;18;1;17;1899-12-30 14:31:10,000;21,66;21660
854;153;1;17;1899-12-30 20:38:05,000;30,948;30948
855;153;1;17;1899-12-30 15:33:17,000;21,792;21792
856;153;1;17;1899-12-30 15:34:24,000;22,301;22301
857;13;1;17;1899-12-30 15:29:43,000;21,848;21848
857;3;1;17;1899-12-30 15:29:56,000;21,149;21149
858;17;1;17;1899-12-30 17:34:01,000;25,182;25182
858;3;1;17;1899-12-30 17:34:12,000;19,785;19785
858;15;1;17;1899-12-30 17:35:11,000;20,824;20824
859;20;1;17;1899-12-30 14:25:24,000;20,927;20927
859;814;1;17;1899-12-30 14:25:58,000;20,745;20745
859;813;1;17;1899-12-30 14:26:13,000;21,561;21561
859;5;1;17;1899-12-30 14:26:16,000;22,854;22854
860;1;1;17;1899-12-30 17:30:12,000;22,862;22862
862;817;1;17;1899-12-30 15:33:56,000;21,884;21884
862;37;1;17;1899-12-30 15:34:24,000;23,634;23634
865;818;1;17;1899-12-30 14:27:24,000;26,063;26063
866;1;1;17;1899-12-30 14:25:51,000;21,375;21375
866;17;1;17;1899-12-30 14:25:59,000;21,199;21199
866;817;1;17;1899-12-30 14:26:17,000;21,689;21689
866;5;1;17;1899-12-30 14:26:32,000;21,733;21733
867;818;1;17;1899-12-30 14:34:17,000;21,303;21303
869;815;1;17;1899-12-30 14:26:37,000;18,143;18143
870;20;1;17;1899-12-30 14:31:35,000;19,38;19380
870;4;1;17;1899-12-30 14:31:38,000;19,669;19669
870;5;1;17;1899-12-30 14:32:09,000;20,78;20780
872;8;1;17;1899-12-30 14:29:28,000;21,73;21730
872;5;1;17;1899-12-30 14:29:51,000;22,737;22737
874;20;1;17;1899-12-30 15:32:58,000;20,508;20508
874;13;1;17;1899-12-30 15:33:08,000;20,936;20936
874;817;1;17;1899-12-30 15:33:31,000;21,944;21944
874;30;1;17;1899-12-30 15:33:45,000;20,643;20643
874;37;1;17;1899-12-30 15:34:08,000;26,287;26287
875;819;1;17;1899-12-30 15:35:01,000;21,302;21302
878;807;1;17;1899-12-30 13:33:38,000;22,099;22099
886;13;1;17;1899-12-30 14:26:26,000;20,473;20473
888;807;1;17;1899-12-30 14:31:56,000;21,226;21226
891;18;1;17;1899-12-30 14:37:03,000;22,465;22465
892;819;1;17;1899-12-30 14:29:42,000;25,569;25569
893;20;1;17;1899-12-30 20:36:08,000;28,787;28787
897;818;1;17;1899-12-30 17:34:46,000;21,93;21930
898;5;1;17;1899-12-30 13:36:46,000;25,323;25323
899;822;1;17;1899-12-30 14:26:13,000;24,166;24166
899;16;1;17;1899-12-30 14:26:14,000;23,161;23161
902;18;1;17;1899-12-30 18:33:25,000;24,476;24476
903;1;1;17;1899-12-30 15:33:31,000;22,968;22968
903;825;1;17;1899-12-30 15:34:28,000;23,67;23670
904;8;1;17;1899-12-30 14:30:07,000;22,056;22056
904;807;1;17;1899-12-30 14:30:13,000;22,355;22355
904;18;1;17;1899-12-30 14:30:19,000;21,81;21810
904;16;1;17;1899-12-30 14:30:29,000;28,013;28013
904;820;1;17;1899-12-30 14:30:46,000;24,337;24337
906;8;1;17;1899-12-30 14:31:08,000;23,925;23925
916;8;1;17;1899-12-30 14:36:16,000;24,131;24131
927;20;1;17;1899-12-30 15:35:47,000;23,996;23996
927;815;1;17;1899-12-30 15:36:31,000;25,268;25268
928;833;1;17;1899-12-30 14:34:51,000;25,938;25938
929;8;1;17;1899-12-30 18:32:23,000;24,773;24773
929;815;1;17;1899-12-30 18:32:51,000;25,573;25573
930;8;1;17;1899-12-30 14:30:09,000;22,623;22623
930;833;1;17;1899-12-30 14:31:33,000;24,631;24631
931;154;1;17;1899-12-30 14:26:21,000;25,077;25077
932;813;1;17;1899-12-30 14:25:56,000;23,66;23660
942;18;1;17;1899-12-30 14:38:36,000;27,286;27286
948;822;1;17;1899-12-30 16:34:32,000;21,376;21376
951;1;1;17;1899-12-30 15:35:21,000;30,001;30001
951;154;1;17;1899-12-30 15:35:49,000;31,42;31420
954;4;1;17;1899-12-30 14:26:24,000;27,952;27952
954;154;1;17;1899-12-30 14:26:26,000;23,68;23680
954;826;1;17;1899-12-30 14:26:28,000;23;23000
958;3;1;17;1899-12-30 14:27:51,000;21,233;21233
958;828;1;17;1899-12-30 14:28:54,000;23,873;23873
959;154;1;17;1899-12-30 14:26:51,000;20,301;20301
965;828;1;17;1899-12-30 14:34:12,000;25,229;25229
965;839;1;17;1899-12-30 14:34:34,000;25,216;25216
966;1;1;17;1899-12-30 13:28:16,000;21,709;21709
966;18;1;17;1899-12-30 13:28:57,000;22,438;22438
969;1;1;17;1899-12-30 16:31:40,000;21,709;21709
969;815;1;17;1899-12-30 16:32:20,000;22,045;22045
975;8;1;17;1899-12-30 14:28:23,000;23,5;23500
981;840;1;17;1899-12-30 14:28:09,000;26,131;26131
984;13;1;17;1899-12-30 14:33:15,000;22,956;22956
985;826;1;17;1899-12-30 14:32:52,000;24,883;24883
988;807;1;17;1899-12-30 17:33:10,000;29,724;29724
991;830;1;17;1899-12-30 14:41:50,000;22,715;22715
991;817;1;17;1899-12-30 14:41:56,000;23,042;23042
992;838;1;17;1899-12-30 16:49:58,000;21,103;21103
993;20;1;17;1899-12-30 15:41:29,000;22,054;22054
994;817;1;17;1899-12-30 15:34:32,000;24,542;24542
994;8;1;17;1899-12-30 15:34:47,000;24,263;24263
994;822;1;17;1899-12-30 15:35:01,000;24,02;24020
994;828;1;17;1899-12-30 15:35:35,000;24,291;24291
994;825;1;17;1899-12-30 15:35:35,000;24,237;24237
995;817;1;17;1899-12-30 14:37:31,000;23,279;23279
998;830;1;17;1899-12-30 14:39:53,000;28,458;28458
998;832;1;17;1899-12-30 14:40:28,000;29,074;29074
1003;830;1;17;1899-12-30 20:47:19,000;29,681;29681
1003;815;1;17;1899-12-30 20:47:51,000;29,978;29978
1005;8;1;17;1899-12-30 14:43:53,000;22,781;22781
1007;20;1;17;1899-12-30 13:36:37,000;22,658;22658
1007;8;1;17;1899-12-30 13:36:57,000;22,017;22017
1008;840;1;17;1899-12-30 15:35:13,000;24,608;24608
1009;830;1;17;1899-12-30 17:47:44,000;21,057;21057
1012;830;1;17;1899-12-30 14:42:01,000;23,223;23223
1017;842;1;17;1899-12-30 15:41:13,000;30,228;30228
1019;8;1;17;1899-12-30 14:39:34,000;28,364;28364
1026;822;1;17;1899-12-30 14:40:21,000;23;23000
1026;825;1;17;1899-12-30 14:41:19,000;24,156;24156
1028;841;1;17;1899-12-30 13:43:05,000;25,23;25230
1029;815;1;17;1899-12-30 14:34:32,000;23,079;23079
1035;154;1;17;1899-12-30 14:40:00,000;29,377;29377
1036;848;1;17;1899-12-30 15:37:35,000;21,663;21663
1038;844;1;17;1899-12-30 15:38:12,000;24,344;24344
1040;154;1;17;1899-12-30 14:48:03,000;30,054;30054
1040;849;1;17;1899-12-30 14:48:20,000;29,862;29862
1041;826;1;17;1899-12-30 14:41:05,000;30,826;30826
1043;832;1;17;1899-12-30 13:36:15,000;29,95;29950
843;15;1;20;1899-12-30 15:39:24,000;23,029;23029
843;816;1;20;1899-12-30 15:39:50,000;22,901;22901
846;814;1;20;1899-12-30 14:30:24,000;24,97;24970
847;20;1;20;1899-12-30 13:36:13,000;23,872;23872
847;17;1;20;1899-12-30 13:36:40,000;29,546;29546
850;155;1;20;1899-12-30 14:36:51,000;20,882;20882
850;24;1;20;1899-12-30 14:37:44,000;22,048;22048
853;20;1;20;1899-12-30 14:35:21,000;22,124;22124
853;153;1;20;1899-12-30 14:36:08,000;21,988;21988
853;10;1;20;1899-12-30 14:36:42,000;25,147;25147
855;815;1;20;1899-12-30 15:38:10,000;21,655;21655
859;815;1;20;1899-12-30 14:30:05,000;22,221;22221
859;816;1;20;1899-12-30 14:30:42,000;21,859;21859
859;817;1;20;1899-12-30 14:30:47,000;23,473;23473
860;10;1;20;1899-12-30 17:36:09,000;26,322;26322
867;3;1;20;1899-12-30 14:39:17,000;20,625;20625
867;811;1;20;1899-12-30 14:40:14,000;28,44;28440
869;20;1;20;1899-12-30 14:30:30,000;17,512;17512
869;37;1;20;1899-12-30 14:31:43,000;19,85;19850
870;8;1;20;1899-12-30 14:36:01,000;20,087;20087
870;17;1;20;1899-12-30 14:36:05,000;19,611;19611
870;819;1;20;1899-12-30 14:36:59,000;20,915;20915
871;18;1;20;1899-12-30 14:46:43,000;19,668;19668
871;3;1;20;1899-12-30 14:47:24,000;21,062;21062
872;20;1;20;1899-12-30 14:33:51,000;22,303;22303
872;4;1;20;1899-12-30 14:33:52,000;21,515;21515
872;155;1;20;1899-12-30 14:34:08,000;22,874;22874
874;10;1;20;1899-12-30 15:39:00,000;20,662;20662
878;1;1;20;1899-12-30 13:38:21,000;20,814;20814
878;4;1;20;1899-12-30 13:38:33,000;24,439;24439
878;811;1;20;1899-12-30 13:38:57,000;22,143;22143
890;824;1;20;1899-12-30 14:34:40,000;22,159;22159
892;154;1;20;1899-12-30 14:33:49,000;27,04;27040
893;814;1;20;1899-12-30 20:42:28,000;29,667;29667
897;814;1;20;1899-12-30 17:40:06,000;22,27;22270
898;18;1;20;1899-12-30 13:42:04,000;24,589;24589
898;819;1;20;1899-12-30 13:42:30,000;27,568;27568
899;18;1;20;1899-12-30 14:30:03,000;22,746;22746
899;807;1;20;1899-12-30 14:30:06,000;23,887;23887
899;814;1;20;1899-12-30 14:30:15,000;23,237;23237
900;824;1;20;1899-12-30 17:54:48,000;23,821;23821
904;822;1;20;1899-12-30 14:34:39,000;22,824;22824
907;20;1;20;1899-12-30 14:29:37,000;21,381;21381
909;8;1;20;1899-12-30 14:32:31,000;19,737;19737
909;824;1;20;1899-12-30 14:32:49,000;20,031;20031
912;8;1;20;1899-12-30 14:34:06,000;24,547;24547
912;154;1;20;1899-12-30 14:34:42,000;25,098;25098
915;826;1;20;1899-12-30 15:39:18,000;31,584;31584
915;154;1;20;1899-12-30 15:39:40,000;30,037;30037
934;13;1;20;1899-12-30 13:38:21,000;29,369;29369
934;3;1;20;1899-12-30 13:38:22,000;28,393;28393
934;815;1;20;1899-12-30 13:38:41,000;28,86;28860
936;3;1;20;1899-12-30 14:35:52,000;21,78;21780
938;828;1;20;1899-12-30 14:33:26,000;24,842;24842
950;3;1;20;1899-12-30 14:40:58,000;22,831;22831
951;8;1;20;1899-12-30 15:40:29,000;30,498;30498
951;18;1;20;1899-12-30 15:41:08,000;30,58;30580
953;3;1;20;1899-12-30 14:37:17,000;26,698;26698
953;13;1;20;1899-12-30 14:37:38,000;24,934;24934
954;830;1;20;1899-12-30 14:29:59,000;23,586;23586
955;20;1;20;1899-12-30 17:40:51,000;20,422;20422
955;807;1;20;1899-12-30 17:41:18,000;20,347;20347
963;1;1;20;1899-12-30 15:39:17,000;23,689;23689
963;8;1;20;1899-12-30 15:39:31,000;24,584;24584
963;832;1;20;1899-12-30 15:40:01,000;24,4;24400
966;3;1;20;1899-12-30 13:32:32,000;21,997;21997
966;8;1;20;1899-12-30 13:32:40,000;22,398;22398
966;815;1;20;1899-12-30 13:32:56,000;22,213;22213
967;1;1;20;1899-12-30 14:47:37,000;;2010361
967;3;1;20;1899-12-30 14:47:40,000;;2009747
967;807;1;20;1899-12-30 14:47:44,000;;2008504
967;815;1;20;1899-12-30 14:47:46,000;;2008398
967;832;1;20;1899-12-30 14:47:48,000;;2008828
967;831;1;20;1899-12-30 14:47:50,000;;2008206
967;839;1;20;1899-12-30 14:47:53,000;;2009052
967;836;1;20;1899-12-30 14:47:56,000;;2008464
968;154;1;20;1899-12-30 17:40:10,000;22,838;22838
969;13;1;20;1899-12-30 16:36:44,000;21,568;21568
978;839;1;20;1899-12-30 13:40:15,000;29,194;29194
978;4;1;20;1899-12-30 13:40:30,000;28,269;28269
979;154;1;20;1899-12-30 14:35:03,000;22,638;22638
981;836;1;20;1899-12-30 14:33:19,000;25,212;25212
984;839;1;20;1899-12-30 14:37:56,000;24,078;24078
985;8;1;20;1899-12-30 14:37:29,000;23,575;23575
986;839;1;20;1899-12-30 13:30:35,000;22,665;22665
988;20;1;20;1899-12-30 17:37:57,000;21,221;21221
989;844;1;20;1899-12-30 16:44:03,000;22,242;22242
990;822;1;20;1899-12-30 18:46:40,000;26,105;26105
990;843;1;20;1899-12-30 18:47:23,000;36,646;36646
991;20;1;20;1899-12-30 14:46:38,000;23,009;23009
991;842;1;20;1899-12-30 14:47:48,000;23,95;23950
993;844;1;20;1899-12-30 15:46:09,000;21,995;21995
993;840;1;20;1899-12-30 15:46:18,000;21,351;21351
994;838;1;20;1899-12-30 15:39:35,000;26,817;26817
998;20;1;20;1899-12-30 14:44:24,000;28,677;28677
998;807;1;20;1899-12-30 14:45:06,000;28,719;28719
998;842;1;20;1899-12-30 14:45:19,000;28,676;28676
999;825;1;20;1899-12-30 15:39:50,000;19,818;19818
999;832;1;20;1899-12-30 15:40:01,000;20,16;20160
999;844;1;20;1899-12-30 15:40:04,000;19,267;19267
1002;8;1;20;1899-12-30 15:43:45,000;23,862;23862
1012;815;1;20;1899-12-30 14:47:27,000;23,733;23733
1012;840;1;20;1899-12-30 14:47:41,000;23,466;23466
1014;830;1;20;1899-12-30 15:40:52,000;22,417;22417
1017;830;1;20;1899-12-30 15:45:33,000;30,118;30118
1019;1;1;20;1899-12-30 14:43:34,000;28,905;28905
1019;20;1;20;1899-12-30 14:43:56,000;28,021;28021
1019;832;1;20;1899-12-30 14:44:26,000;27,98;27980
1019;9;1;20;1899-12-30 14:45:15,000;28,694;28694
1023;844;1;20;1899-12-30 15:41:42,000;23,833;23833
1023;825;1;20;1899-12-30 15:42:25,000;24,4;24400
1024;844;1;20;1899-12-30 20:50:05,000;29,168;29168
1024;848;1;20;1899-12-30 20:50:14,000;28,606;28606
1024;846;1;20;1899-12-30 20:50:16,000;30,397;30397
1025;846;1;20;1899-12-30 14:49:42,000;29,29;29290
1027;815;1;20;1899-12-30 13:41:30,000;22,357;22357
1028;844;1;20;1899-12-30 13:47:33,000;29,157;29157
1029;1;1;20;1899-12-30 14:37:36,000;22,882;22882
1029;841;1;20;1899-12-30 14:38:12,000;23,155;23155
1029;9;1;20;1899-12-30 14:38:47,000;23,861;23861
1030;825;1;20;1899-12-30 17:48:59,000;21,531;21531
1031;154;1;20;1899-12-30 15:37:03,000;23,28;23280
1036;8;1;20;1899-12-30 15:42:15,000;22,314;22314
1038;841;1;20;1899-12-30 15:42:53,000;23,998;23998
1038;1;1;20;1899-12-30 15:41:58,000;24,671;24671
1040;815;1;20;1899-12-30 14:52:46,000;29,602;29602
1046;846;1;20;1899-12-30 20:35:27,000;24,885;24885
844;808;1;8;1899-12-30 15:16:06,000;21,422;21422
845;813;1;8;1899-12-30 14:15:48,000;22,689;22689
847;18;1;8;1899-12-30 13:15:11,000;23,65;23650
850;815;1;8;1899-12-30 14:17:05,000;27,247;27247
852;4;1;8;1899-12-30 14:19:18,000;20,994;20994
855;1;1;8;1899-12-30 15:17:14,000;21,091;21091
855;16;1;8;1899-12-30 15:17:26,000;21,511;21511
855;24;1;8;1899-12-30 15:18:13,000;28,244;28244
863;18;1;8;1899-12-30 15:17:12,000;23,016;23016
863;13;1;8;1899-12-30 15:17:14,000;23,557;23557
863;3;1;8;1899-12-30 15:17:15,000;22,228;22228
864;155;1;8;1899-12-30 14:15:44,000;22,26;22260
870;155;1;8;1899-12-30 14:18:40,000;20,234;20234
873;17;1;8;1899-12-30 20:19:35,000;29,333;29333
879;155;1;8;1899-12-30 14:14:32,000;27,266;27266
880;13;1;8;1899-12-30 17:16:00,000;21,754;21754
880;814;1;8;1899-12-30 17:16:13,000;23,01;23010
880;819;1;8;1899-12-30 17:16:47,000;23,394;23394
881;3;1;8;1899-12-30 16:19:28,000;22,028;22028
883;17;1;8;1899-12-30 15:17:54,000;21,798;21798
883;154;1;8;1899-12-30 15:17:57,000;24,605;24605
884;13;1;8;1899-12-30 14:15:53,000;19,49;19490
884;807;1;8;1899-12-30 14:15:59,000;19,993;19993
884;813;1;8;1899-12-30 14:16:03,000;20,205;20205
884;819;1;8;1899-12-30 14:16:15,000;20,734;20734
884;16;1;8;1899-12-30 14:15:56,000;;74026
886;823;1;8;1899-12-30 14:14:22,000;22,323;22323
887;1;1;8;1899-12-30 13:17:20,000;29,026;29026
888;17;1;8;1899-12-30 14:16:48,000;;162042
888;8;1;8;1899-12-30 14:16:51,000;19,378;19378
888;820;1;8;1899-12-30 14:17:26,000;21,021;21021
890;818;1;8;1899-12-30 14:15:51,000;22,745;22745
890;823;1;8;1899-12-30 14:15:55,000;23,2;23200
894;822;1;8;1899-12-30 15:18:36,000;23,912;23912
895;18;1;8;1899-12-30 15:17:14,000;23,462;23462
895;822;1;8;1899-12-30 15:17:18,000;23,421;23421
895;16;1;8;1899-12-30 15:17:19,000;23,803;23803
896;13;1;8;1899-12-30 15:15:56,000;23,579;23579
896;1;1;8;1899-12-30 15:16:00,000;23,546;23546
896;813;1;8;1899-12-30 15:16:14,000;25,53;25530
897;17;1;8;1899-12-30 17:18:09,000;21,175;21175
897;154;1;8;1899-12-30 17:18:10,000;21,627;21627
897;819;1;8;1899-12-30 17:18:39,000;22,498;22498
898;813;1;8;1899-12-30 13:21:04,000;32,794;32794
907;818;1;8;1899-12-30 14:13:14,000;22,232;22232
910;18;1;8;1899-12-30 14:17:29,000;26,737;26737
910;817;1;8;1899-12-30 14:17:30,000;22,205;22205
910;807;1;8;1899-12-30 14:17:33,000;24,04;24040
910;13;1;8;1899-12-30 14:17:38,000;22,851;22851
910;818;1;8;1899-12-30 14:17:39,000;23,809;23809
910;815;1;8;1899-12-30 14:17:44,000;25,535;25535
910;821;1;8;1899-12-30 14:17:46,000;24,05;24050
910;16;1;8;1899-12-30 14:17:48,000;31,956;31956
910;1;1;8;1899-12-30 14:17:49,000;23,8;23800
910;8;1;8;1899-12-30 14:17:51,000;23,214;23214
910;154;1;8;1899-12-30 14:17:53,000;23,979;23979
910;826;1;8;1899-12-30 14:17:58,000;23,423;23423
910;155;1;8;1899-12-30 14:18:04,000;34,086;34086
910;820;1;8;1899-12-30 14:18:13,000;24,625;24625
910;813;1;8;1899-12-30 14:18:14,000;22,376;22376
911;3;1;8;1899-12-30 14:19:40,000;29,997;29997
911;8;1;8;1899-12-30 14:19:44,000;22,858;22858
913;16;1;8;1899-12-30 20:19:52,000;29,887;29887
917;1;1;8;1899-12-30 14:13:27,000;23,351;23351
917;821;1;8;1899-12-30 14:13:43,000;23,661;23661
917;8;1;8;1899-12-30 14:13:44,000;23,427;23427
937;815;1;8;1899-12-30 14:22:36,000;23,562;23562
937;822;1;8;1899-12-30 14:22:46,000;23,319;23319
937;4;1;8;1899-12-30 14:23:03,000;22,973;22973
940;826;1;8;1899-12-30 14:17:26,000;23,316;23316
943;822;1;8;1899-12-30 13:14:42,000;22,957;22957
945;822;1;8;1899-12-30 17:18:12,000;24,485;24485
945;830;1;8;1899-12-30 17:18:16,000;22,309;22309
945;18;1;8;1899-12-30 17:18:18,000;23,722;23722
948;832;1;8;1899-12-30 16:19:48,000;22,414;22414
949;822;1;8;1899-12-30 18:17:05,000;24,944;24944
949;821;1;8;1899-12-30 18:17:13,000;32,793;32793
952;13;1;8;1899-12-30 14:17:31,000;21,384;21384
953;18;1;8;1899-12-30 14:17:20,000;25,766;25766
953;831;1;8;1899-12-30 14:17:30,000;28,242;28242
955;8;1;8;1899-12-30 17:18:49,000;20,593;20593
955;821;1;8;1899-12-30 17:19:20,000;29,227;29227
956;807;1;8;1899-12-30 14:12:55,000;22,601;22601
956;4;1;8;1899-12-30 14:13:00,000;21,924;21924
959;815;1;8;1899-12-30 14:14:25,000;19,233;19233
965;817;1;8;1899-12-30 14:17:32,000;23,956;23956
965;8;1;8;1899-12-30 14:17:35,000;23,989;23989
967;18;1;8;1899-12-30 14:26:08,000;24,192;24192
968;3;1;8;1899-12-30 17:17:48,000;23,753;23753
